DRAINAGE POINT,Date,MonthlyOil (bbl),MonthlyGAS (scf),MonthlyWATER (bbl),CONDENSATE (M3),PROD_DAYS
WELL012T-RES4,3/31/1989,8906.64,2118900,8340.54,,31
WELL012T-RES4,4/30/1989,7095.12,2966460,9567.09,,30
WELL013T-RES6,10/31/1988,1000.11,141260,339.66,,31
WELL013T-RES6,11/30/1988,14592.8,953505,3446.92,,30
WELL013T-RES6,12/31/1988,18278.74,1589175,4289.78,,31
WELL013T-RES6,1/31/1989,20234.93,2789885,5447.14,,31
WELL013T-RES6,2/28/1989,12718.38,1624490,3107.26,,28
WELL013T-RES6,3/31/1989,14913.59,2577995,2358.75,,31
WELL013T-RES6,4/30/1989,13448.02,3460870,2352.46,,30
WELL014L-RES2,9/30/1988,13007.72,1977640,1887,,30
WELL014L-RES2,10/31/1988,14504.74,953505,4069.63,,31
WELL014L-RES2,11/30/1988,16762.85,812245,3421.76,,30
WELL014L-RES2,12/31/1988,8472.63,1483230,4151.4,,31
WELL014L-RES2,1/31/1989,5478.59,2154215,4767.82,,31
WELL014L-RES2,2/28/1989,3245.64,282520,5730.19,,28
WELL014L-RES2,3/31/1989,3339.99,565040,4566.54,,31
WELL014L-RES2,4/30/1989,2025.38,847560,6025.82,,30
WELL014S-RES4,9/30/1988,6082.43,847560,1151.07,,30
WELL014S-RES4,10/31/1988,5969.21,459095,1081.88,,31
WELL014S-RES4,11/30/1988,5258.44,635670,3063.23,,30
WELL014S-RES4,12/31/1988,6308.87,1447915,3553.85,,31
WELL014S-RES4,1/31/1989,5478.59,3849335,4597.99,,31
WELL014S-RES4,2/28/1989,3094.68,5085360,5176.67,,28
WELL014S-RES4,3/31/1989,3698.52,600355,4686.05,,31
WELL014S-RES4,4/30/1989,3270.8,1553860,6233.39,,30
WELL015L-RES2,9/30/1988,15045.68,1801065,3880.93,,30
WELL015L-RES2,10/31/1988,11397.48,459095,4629.44,,31
WELL015L-RES2,11/30/1988,9529.35,423780,5327.63,,30
WELL015L-RES2,12/31/1988,7208.34,494410,5912.6,,31
WELL015L-RES2,1/31/1989,10120.61,1836380,7378.17,,31
WELL015L-RES2,2/28/1989,3956.41,1059450,5679.87,,28
WELL015L-RES2,3/31/1989,5113.77,1624490,8371.99,,31
WELL015L-RES2,4/30/1989,4157.69,353150,9353.23,,30
WELL015S-RES4,9/30/1988,17517.65,1871695,276.76,,30
WELL015S-RES4,10/31/1988,14077.02,141260,1088.17,,31
WELL015S-RES4,11/30/1988,26524.93,1659805,2509.71,,30
WELL015S-RES4,12/31/1988,22109.35,1624490,5057.16,,31
WELL015S-RES4,1/31/1989,14548.77,2330790,5830.83,,31
WELL015S-RES4,2/28/1989,8076.36,2330790,5208.12,,28
WELL015S-RES4,3/31/1989,7900.24,847560,4447.03,,31
WELL015S-RES4,4/30/1989,4447.03,423780,3182.74,,30
WELL001L-RES1,1/31/1990,1879.395,461157.396,15045.227,,31
WELL001L-RES1,2/28/1990,3059.364,204184.267,22924.473,,28
WELL001L-RES1,3/31/1990,3108.424,347570.23,26689.553,,31
WELL001L-RES1,4/30/1990,2137.278,263050.8405,19661.948,,30
WELL001L-RES1,5/31/1990,2381.951,298782.5575,24046.575,,31
WELL001L-RES1,6/30/1990,2565.21794,314794.3785,21200.436,,30
WELL001L-RES1,7/31/1990,2658.074,384170.696,25077.475,,31
WELL001L-RES1,8/31/1990,2623.3,443376.2935,31457.4,,31
WELL001L-RES1,9/30/1990,2403.2,432548.7145,25264.4,,30
WELL001L-RES1,10/31/1990,2689.3,681653.6615,26074.8,,31
WELL001L-RES1,11/30/1990,3187.6,769965.882,24161.4,,30
WELL001L-RES1,12/31/1990,2880.8,471356.368,25138.2,,31
WELL001L-RES1,1/31/1991,2574.1,542809.2075,26633.6,,31
WELL001L-RES1,2/29/1991,2194.8,496836.1405,18698.2,,29
WELL001L-RES1,3/31/1991,3117.6,579490.898,23771.3,,31
WELL001L-RES1,4/30/1991,3978.6,562751.588,25343.5,,30
WELL001L-RES1,5/31/1991,3733.1,522951.583,25456.3,,31
WELL001L-RES1,6/30/1991,2716,705184.046,21484.9,,30
WELL001L-RES1,7/31/1991,3455,691344.0975,33652.4,,31
WELL001L-RES1,8/31/1991,4074.8,635846.575,28236.2,,31
WELL001L-RES1,9/30/1991,3321.2,363680.933,19493.6,,30
WELL001L-RES1,10/31/1991,4018.8,542205.321,28377.4,,31
WELL001L-RES1,11/30/1991,4118.7,740597.928,29038.9,,30
WELL001L-RES1,12/31/1991,3556.5,1770231.474,28418,,31
WELL001L-RES1,1/31/1992,3419.7,865800.1975,28774.4,,31
WELL001L-RES1,2/28/1992,2595.5,811927.165,23605.4,,28
WELL001L-RES1,3/31/1992,3251.9,847175.0665,28894.5,,31
WELL001L-RES1,4/30/1992,3577.2,712971.0035,26364.1,,30
WELL001L-RES1,5/31/1992,3515.9,1032564.691,26023.2,,31
WELL001L-RES1,6/30/1992,3277.4,1162036.544,23533.2,,30
WELL001L-RES1,7/31/1992,3227.3,1342372.591,24284.6,,31
WELL001L-RES1,8/31/1992,2967.2,956884.6455,25091.6,,31
WELL001L-RES1,9/30/1992,2794.1,884753.758,27289.3,,30
WELL001L-RES1,10/31/1992,3476.3,651254.5095,25709.6,,31
WELL001L-RES1,11/30/1992,3349.2,646479.9215,24591.9,,30
WELL001L-RES1,12/31/1992,2680.583039,653401.6615,21545.8,,31
WELL001L-RES1,1/31/1993,317.3,84861.945,2306.3,,31
WELL001L-RES1,2/28/1993,0,0,0,,28
WELL001L-RES1,3/31/1993,0,0,0,,31
WELL001L-RES1,4/30/1993,0,0,0,,30
WELL001L-RES1,6/30/1993,0,0,0,,30
WELL001L-RES1,7/31/1993,0,0,0,,31
WELL001L-RES1,8/31/1993,0,0,0,,31
WELL001L-RES1,9/30/1993,0,0,0,,30
WELL001L-RES1,10/31/1993,0,0,0,,31
WELL001L-RES1,11/30/1993,0,0,0,,30
WELL001L-RES1,12/31/1993,0,0,0,,31
WELL001L-RES1,1/31/1994,0,0,0,,31
WELL001L-RES1,2/28/1994,0,0,0,,28
WELL001L-RES1,3/31/1994,0,0,0,,31
WELL003T-RES2,1/31/1990,0,0,0,,31
WELL003T-RES2,2/28/1990,0,0,0,,28
WELL003T-RES2,3/31/1990,0,0,0,,31
WELL003T-RES2,4/30/1990,0,0,0,,30
WELL003T-RES2,5/31/1990,0,0,0,,31
WELL003T-RES2,6/30/1990,0,0,0,,30
WELL003T-RES2,7/31/1990,0,0,0,,31
WELL003T-RES2,8/31/1990,0,0,0,,31
WELL003T-RES2,9/30/1990,0,0,0,,30
WELL003T-RES2,10/31/1990,0,0,0,,31
WELL003T-RES2,11/30/1990,0,0,0,,30
WELL003T-RES2,12/31/1990,0,0,0,,31
WELL003T-RES2,1/31/1991,0,0,0,,31
WELL003T-RES2,2/29/1991,0,0,0,,29
WELL003T-RES2,3/31/1991,0,0,0,,31
WELL003T-RES2,4/30/1991,0,0,0,,30
WELL003T-RES2,5/31/1991,0,0,0,,31
WELL003T-RES2,6/30/1991,0,0,0,,30
WELL003T-RES2,7/31/1991,0,0,0,,31
WELL003T-RES2,8/31/1991,0,0,0,,31
WELL003T-RES2,9/30/1991,0,0,0,,30
WELL003T-RES2,10/31/1991,0,0,0,,31
WELL003T-RES2,11/30/1991,0,0,0,,30
WELL003T-RES2,12/31/1991,0,0,0,,31
WELL003T-RES2,1/31/1992,0,0,0,,31
WELL003T-RES2,2/28/1992,0,0,0,,28
WELL003T-RES2,3/31/1992,0,0,0,,31
WELL003T-RES2,4/30/1992,0,0,0,,30
WELL003T-RES2,5/31/1992,0,0,0,,31
WELL003T-RES2,6/30/1992,0,0,0,,30
WELL003T-RES2,7/31/1992,0,0,0,,31
WELL003T-RES2,8/31/1992,0,0,0,,31
WELL003T-RES2,9/30/1992,0,0,0,,30
WELL003T-RES2,10/31/1992,0,0,0,,31
WELL003T-RES2,11/30/1992,0,0,0,,30
WELL003T-RES2,12/31/1992,0,0,0,,31
WELL003T-RES2,1/31/1993,0,0,0,,31
WELL003T-RES2,2/28/1993,0,0,0,,28
WELL003T-RES2,3/31/1993,0,0,0,,31
WELL003T-RES2,4/30/1993,0,0,0,,30
WELL003T-RES2,6/30/1993,0,0,0,,30
WELL003T-RES2,7/31/1993,0,0,0,,31
WELL003T-RES2,8/31/1993,0,0,0,,31
WELL003T-RES2,9/30/1993,0,0,0,,30
WELL003T-RES2,10/31/1993,0,0,0,,31
WELL003T-RES2,11/30/1993,0,0,0,,30
WELL003T-RES2,12/31/1993,0,0,0,,31
WELL003T-RES2,1/31/1994,0,0,0,,31
WELL003T-RES2,2/28/1994,0,0,0,,28
WELL003T-RES2,3/31/1994,0,0,0,,31
WELL003S-RES4,1/31/1990,0,0,0,,31
WELL003S-RES4,2/28/1990,0,0,0,,28
WELL003S-RES4,3/31/1990,0,0,0,,31
WELL003S-RES4,4/30/1990,0,0,0,,30
WELL003S-RES4,5/31/1990,0,0,0,,31
WELL003S-RES4,6/30/1990,0,0,0,,30
WELL003S-RES4,7/31/1990,0,0,0,,31
WELL003S-RES4,8/31/1990,0,0,0,,31
WELL003S-RES4,9/30/1990,0,0,0,,30
WELL003S-RES4,10/31/1990,0,0,0,,31
WELL003S-RES4,11/30/1990,0,0,0,,30
WELL003S-RES4,12/31/1990,0,0,0,,31
WELL003S-RES4,1/31/1991,0,0,0,,31
WELL003S-RES4,2/29/1991,0,0,0,,29
WELL003S-RES4,3/31/1991,0,0,0,,31
WELL003S-RES4,4/30/1991,0,0,0,,30
WELL003S-RES4,5/31/1991,0,0,0,,31
WELL003S-RES4,6/30/1991,0,0,0,,30
WELL003S-RES4,7/31/1991,0,0,0,,31
WELL003S-RES4,8/31/1991,0,0,0,,31
WELL003S-RES4,9/30/1991,0,0,0,,30
WELL003S-RES4,10/31/1991,0,0,0,,31
WELL003S-RES4,11/30/1991,0,0,0,,30
WELL003S-RES4,12/31/1991,0,0,0,,31
WELL003S-RES4,1/31/1992,0,0,0,,31
WELL003S-RES4,2/28/1992,0,0,0,,28
WELL003S-RES4,3/31/1992,0,0,0,,31
WELL003S-RES4,4/30/1992,0,0,0,,30
WELL003S-RES4,5/31/1992,0,0,0,,31
WELL003S-RES4,6/30/1992,0,0,0,,30
WELL003S-RES4,7/31/1992,0,0,0,,31
WELL003S-RES4,8/31/1992,0,0,0,,31
WELL003S-RES4,9/30/1992,0,0,0,,30
WELL003S-RES4,10/31/1992,0,0,0,,31
WELL003S-RES4,11/30/1992,0,0,0,,30
WELL003S-RES4,12/31/1992,0,0,0,,31
WELL003S-RES4,1/31/1993,0,0,0,,31
WELL003S-RES4,2/28/1993,0,0,0,,28
WELL003S-RES4,3/31/1993,0,0,0,,31
WELL003S-RES4,4/30/1993,0,0,0,,30
WELL003S-RES4,6/30/1993,0,0,0,,30
WELL003S-RES4,7/31/1993,0,0,0,,31
WELL003S-RES4,8/31/1993,0,0,0,,31
WELL003S-RES4,9/30/1993,0,0,0,,30
WELL003S-RES4,10/31/1993,0,0,0,,31
WELL003S-RES4,11/30/1993,0,0,0,,30
WELL003S-RES4,12/31/1993,0,0,0,,31
WELL003S-RES4,1/31/1994,0,0,0,,31
WELL003S-RES4,2/28/1994,0,0,0,,28
WELL003S-RES4,3/31/1994,0,0,0,,31
WELL005L-RES2,1/31/1990,0,0,0,,31
WELL005L-RES2,2/28/1990,0,0,0,,28
WELL005L-RES2,3/31/1990,0,0,0,,31
WELL005L-RES2,4/30/1990,0,0,0,,30
WELL005L-RES2,5/31/1990,0,0,0,,31
WELL005L-RES2,6/30/1990,0,0,0,,30
WELL005L-RES2,7/31/1990,0,0,0,,31
WELL005L-RES2,8/31/1990,0,0,0,,31
WELL005L-RES2,9/30/1990,0,0,0,,30
WELL005L-RES2,10/31/1990,0,0,0,,31
WELL005L-RES2,11/30/1990,0,0,0,,30
WELL005L-RES2,12/31/1990,0,0,0,,31
WELL005L-RES2,1/31/1991,0,0,0,,31
WELL005L-RES2,2/29/1991,0,0,0,,29
WELL005L-RES2,3/31/1991,-,0,0,,31
WELL005L-RES2,4/30/1991,0,0,0,,30
WELL005L-RES2,5/31/1991,0,0,0,,31
WELL005L-RES2,6/30/1991,0,0,0,,30
WELL005L-RES2,7/31/1991,0,0,0,,31
WELL005L-RES2,8/31/1991,0,0,0,,31
WELL005L-RES2,9/30/1991,0,0,0,,30
WELL005L-RES2,10/31/1991,0,0,0,,31
WELL005L-RES2,11/30/1991,0,0,0,,30
WELL005L-RES2,12/31/1991,0,0,0,,31
WELL005L-RES2,1/31/1992,0,0,0,,31
WELL005L-RES2,2/28/1992,0,0,0,,28
WELL005L-RES2,3/31/1992,0,0,0,,31
WELL005L-RES2,4/30/1992,0,0,0,,30
WELL005L-RES2,5/31/1992,0,0,0,,31
WELL005L-RES2,6/30/1992,0,0,0,,30
WELL005L-RES2,7/31/1992,0,0,0,,31
WELL005L-RES2,8/31/1992,0,0,0,,31
WELL005L-RES2,9/30/1992,0,0,0,,30
WELL005L-RES2,10/31/1992,0,0,0,,31
WELL005L-RES2,11/30/1992,0,0,0,,30
WELL005L-RES2,12/31/1992,0,0,0,,31
WELL005L-RES2,1/31/1993,0,0,0,,31
WELL005L-RES2,2/28/1993,0,0,0,,28
WELL005L-RES2,3/31/1993,0,0,0,,31
WELL005L-RES2,4/30/1993,0,0,0,,30
WELL005L-RES2,6/30/1993,0,0,0,,30
WELL005L-RES2,7/31/1993,0,0,0,,31
WELL005L-RES2,8/31/1993,0,0,0,,31
WELL005L-RES2,9/30/1993,0,0,0,,30
WELL005L-RES2,10/31/1993,0,0,0,,31
WELL005L-RES2,11/30/1993,0,0,0,,30
WELL005L-RES2,12/31/1993,0,0,0,,31
WELL005L-RES2,1/31/1994,0,0,0,,31
WELL005L-RES2,2/28/1994,0,0,0,,28
WELL005L-RES2,3/31/1994,0,0,0,,31
WELL005S-RES4,1/31/1990,0,0,0,,31
WELL005S-RES4,2/28/1990,0,0,0,,28
WELL005S-RES4,3/31/1990,0,0,0,,31
WELL005S-RES4,4/30/1990,0,0,0,,30
WELL005S-RES4,5/31/1990,0,0,0,,31
WELL005S-RES4,6/30/1990,0,0,0,,30
WELL005S-RES4,7/31/1990,0,0,0,,31
WELL005S-RES4,8/31/1990,0,0,0,,31
WELL005S-RES4,9/30/1990,0,0,0,,30
WELL005S-RES4,10/31/1990,0,0,0,,31
WELL005S-RES4,11/30/1990,0,0,0,,30
WELL005S-RES4,12/31/1990,0,0,0,,31
WELL005S-RES4,1/31/1991,0,0,0,,31
WELL005S-RES4,2/29/1991,0,0,0,,29
WELL005S-RES4,3/31/1991,-,0,0,,31
WELL005S-RES4,4/30/1991,0,0,0,,30
WELL005S-RES4,5/31/1991,0,0,0,,31
WELL005S-RES4,6/30/1991,0,0,0,,30
WELL005S-RES4,7/31/1991,0,0,0,,31
WELL005S-RES4,8/31/1991,0,0,0,,31
WELL005S-RES4,9/30/1991,0,0,0,,30
WELL005S-RES4,10/31/1991,0,0,0,,31
WELL005S-RES4,11/30/1991,0,0,0,,30
WELL005S-RES4,12/31/1991,0,0,0,,31
WELL005S-RES4,1/31/1992,0,0,0,,31
WELL005S-RES4,2/28/1992,0,0,0,,28
WELL005S-RES4,3/31/1992,0,0,0,,31
WELL005S-RES4,4/30/1992,0,0,0,,30
WELL005S-RES4,5/31/1992,0,0,0,,31
WELL005S-RES4,6/30/1992,0,0,0,,30
WELL005S-RES4,7/31/1992,0,0,0,,31
WELL005S-RES4,8/31/1992,0,0,0,,31
WELL005S-RES4,9/30/1992,0,0,0,,30
WELL005S-RES4,10/31/1992,0,0,0,,31
WELL005S-RES4,11/30/1992,0,0,0,,30
WELL005S-RES4,12/31/1992,0,0,0,,31
WELL005S-RES4,1/31/1993,0,0,0,,31
WELL005S-RES4,2/28/1993,0,0,0,,28
WELL005S-RES4,3/31/1993,0,0,0,,31
WELL005S-RES4,4/30/1993,0,0,0,,30
WELL005S-RES4,6/30/1993,0,0,0,,30
WELL005S-RES4,7/31/1993,0,0,0,,31
WELL005S-RES4,8/31/1993,0,0,0,,31
WELL005S-RES4,9/30/1993,0,0,0,,30
WELL005S-RES4,10/31/1993,0,0,0,,31
WELL005S-RES4,11/30/1993,0,0,0,,30
WELL005S-RES4,12/31/1993,0,0,0,,31
WELL005S-RES4,1/31/1994,0,0,0,,31
WELL005S-RES4,2/28/1994,0,0,0,,28
WELL005S-RES4,3/31/1994,0,0,0,,31
WELL009L-RES2,1/31/1990,1119.586,2928344.521,33278.822,,31
WELL009S-RES4,1/31/1990,0,0,0,,31
WELL009L-RES2,2/28/1990,1822.158,1296561.973,50710.202,,28
WELL009S-RES4,2/28/1990,0,0,0,,28
WELL009L-RES2,3/31/1990,1851.72,2207070.961,59038.395,,31
WELL009S-RES4,3/31/1990,0,0,0,,31
WELL009L-RES2,4/30/1990,177.373,232619.905,6057.088,,30
WELL009L-RES2,4/30/1990,0,0,0,,30
WELL009S-RES4,5/31/1990,0,0,0,,31
WELL009L-RES2,5/31/1990,0,0,0,,31
WELL009S-RES4,6/30/1990,0,0,0,,30
WELL009L-RES2,6/30/1990,0,0,0,,30
WELL009S-RES4,7/31/1990,0,0,0,,31
WELL009L-RES2,7/31/1990,0,0,0,,31
WELL009L-RES2,8/31/1990,0,0,0,,31
WELL009S-RES4,8/31/1990,0,0,0,,31
WELL009L-RES2,9/30/1990,0,0,0,,30
WELL009S-RES4,9/30/1990,0,0,0,,30
WELL009L-RES2,10/31/1990,0,0,0,,31
WELL009S-RES4,10/31/1990,0,0,0,,31
WELL009L-RES2,11/30/1990,0,0,0,,30
WELL009L-RES2,11/30/1990,0,0,0,,30
WELL009S-RES4,12/31/1990,0,0,0,,31
WELL009L-RES2,12/31/1990,0,0,0,,31
WELL009S-RES4,1/31/1991,0,0,0,,31
WELL009L-RES2,1/31/1991,0,0,0,,31
WELL009S-RES4,2/29/1991,0,0,0,,29
WELL009L-RES2,2/29/1991,0,0,0,,29
WELL009L-RES2,3/31/1991,0,0,0,,31
WELL009S-RES4,3/31/1991,0,0,0,,31
WELL009L-RES2,4/30/1991,0,0,0,,30
WELL009S-RES4,4/30/1991,0,0,0,,30
WELL009L-RES2,5/31/1991,0,0,0,,31
WELL009S-RES4,5/31/1991,0,0,0,,31
WELL009L-RES2,6/30/1991,0,0,0,,30
WELL009L-RES2,6/30/1991,0,0,0,,30
WELL009S-RES4,7/31/1991,0,0,0,,31
WELL009L-RES2,7/31/1991,0,0,0,,31
WELL009S-RES4,8/31/1991,0,0,0,,31
WELL009L-RES2,8/31/1991,0,0,0,,31
WELL009S-RES4,9/30/1991,0,0,0,,30
WELL009L-RES2,9/30/1991,0,0,0,,30
WELL009L-RES2,10/31/1991,0,0,0,,31
WELL009S-RES4,10/31/1991,0,0,0,,31
WELL009L-RES2,11/30/1991,0,0,0,,30
WELL009S-RES4,11/30/1991,0,0,0,,30
WELL009L-RES2,12/31/1991,0,0,0,,31
WELL009S-RES4,12/31/1991,0,0,0,,31
WELL009L-RES2,1/31/1992,0,0,0,,31
WELL009L-RES2,1/31/1992,0,0,0,,31
WELL009S-RES4,2/28/1992,0,0,0,,28
WELL009L-RES2,2/28/1992,0,0,0,,28
WELL009S-RES4,3/31/1992,0,0,0,,31
WELL009L-RES2,3/31/1992,0,0,0,,31
WELL009S-RES4,4/30/1992,0,0,0,,30
WELL009L-RES2,4/30/1992,0,0,0,,30
WELL009L-RES2,5/31/1992,0,0,0,,31
WELL009S-RES4,5/31/1992,0,0,0,,31
WELL009L-RES2,6/30/1992,0,0,0,,30
WELL009S-RES4,6/30/1992,0,0,0,,30
WELL009L-RES2,7/31/1992,0,0,0,,31
WELL009S-RES4,7/31/1992,0,0,0,,31
WELL009L-RES2,8/31/1992,0,0,0,,31
WELL009L-RES2,8/31/1992,0,0,0,,31
WELL009S-RES4,9/30/1992,0,0,0,,30
WELL009L-RES2,9/30/1992,0,0,0,,30
WELL009S-RES4,10/31/1992,0,0,0,,31
WELL009L-RES2,10/31/1992,0,0,0,,31
WELL009S-RES4,11/30/1992,0,0,0,,30
WELL009L-RES2,11/30/1992,0,0,0,,30
WELL009L-RES2,12/31/1992,0,0,0,,31
WELL009S-RES4,12/31/1992,0,0,0,,31
WELL009L-RES2,1/31/1993,0,0,0,,31
WELL009S-RES4,1/31/1993,0,0,0,,31
WELL009L-RES2,2/28/1993,0,0,0,,28
WELL009S-RES4,2/28/1993,0,0,0,,28
WELL009L-RES2,3/31/1993,0,0,0,,31
WELL009L-RES2,3/31/1993,0,0,0,,31
WELL009S-RES4,4/30/1993,0,0,0,,30
WELL009L-RES2,4/30/1993,0,0,0,,30
WELL009S-RES4,5/31/1993,0,0,0,,31
WELL009L-RES2,5/31/1993,0,0,0,,31
WELL009S-RES4,6/30/1993,0,0,0,,30
WELL009L-RES2,6/30/1993,0,0,0,,30
WELL009L-RES2,7/31/1993,0,0,0,,31
WELL009S-RES4,7/31/1993,0,0,0,,31
WELL009L-RES2,8/31/1993,0,0,0,,31
WELL009S-RES4,8/31/1993,0,0,0,,31
WELL009L-RES2,9/30/1993,0,0,0,,30
WELL009S-RES4,9/30/1993,0,0,0,,30
WELL009L-RES2,10/31/1993,0,0,0,,31
WELL009L-RES2,10/31/1993,0,0,0,,31
WELL009S-RES4,11/30/1993,0,0,0,,30
WELL009L-RES2,11/30/1993,0,0,0,,30
WELL009S-RES4,12/31/1993,0,0,0,,31
WELL009L-RES2,12/31/1993,0,0,0,,31
WELL009S-RES4,1/31/1994,0,0,0,,31
WELL009L-RES2,1/31/1994,0,0,0,,31
WELL009L-RES2,2/28/1994,0,0,0,,28
WELL009S-RES4,2/28/1994,0,0,0,,28
WELL009L-RES2,3/31/1994,0,0,0,,31
WELL009S-RES4,3/31/1994,0,0,0,,31
WELL008L-RES2,1/31/1990,2015.255,34591.0425,9599.509,,31
WELL008S-RES5,1/31/1990,0,0,0,,31
WELL008L-RES2,2/28/1990,3279.507,15312.584,14626.326,,28
WELL008S-RES5,2/28/1990,0,0,0,,28
WELL008L-RES2,3/31/1990,4291.538,401291.408,9090.034,,31
WELL008S-RES5,3/31/1990,0,0,0,,31
WELL008L-RES2,4/30/1990,3171.323,394578.0265,5027.446,,30
WELL008S-RES5,4/30/1990,0,0,0,,30
WELL008L-RES2,5/31/1990,3451.848,429617.5695,12340.608,,31
WELL008S-RES5,5/31/1990,0,0,0,,31
WELL008L-RES2,6/30/1990,3698.115815,448581.7245,12013.538,,30
WELL008S-RES5,6/30/1990,0,0,0,,30
WELL008L-RES2,7/31/1990,3831.124,547442.5355,14210.569,,31
WELL008S-RES5,7/31/1990,0,0,0,,31
WELL008L-RES2,8/31/1990,3781.7,631813.602,17825.1,,31
WELL008S-RES5,8/31/1990,0,0,0,,31
WELL008L-RES2,9/30/1990,3464.3,616380.947,14315.9,,30
WELL008S-RES5,9/30/1990,0,0,0,,30
WELL008L-RES2,10/31/1990,3876.8,971349.6695,14775.1,,31
WELL008S-RES5,10/31/1990,0,0,0,,31
WELL008L-RES2,11/30/1990,5639.5,1381254.406,13740.2,,30
WELL008S-RES5,11/30/1990,0,0,0,,30
WELL008L-RES2,12/31/1990,6750.3,1123250.079,14206.4,,31
WELL008S-RES5,12/31/1990,0,0,0,,31
WELL008L-RES2,1/31/1991,3692,769605.669,15015.7,,31
WELL008S-RES5,1/31/1991,0,0,0,,31
WELL008L-RES2,2/29/1991,6817.9,1570507.491,29585.6,,29
WELL008S-RES5,2/29/1991,0,0,0,,29
WELL008L-RES2,3/31/1991,9650.7,1825404.098,37481.6,,31
WELL008S-RES5,3/31/1991,0,0,0,,31
WELL008L-RES2,4/30/1991,12316,1772664.677,39960.5,,30
WELL008S-RES5,4/30/1991,0,0,0,,30
WELL008L-RES2,5/31/1991,6862,980535.101,28160.7,,31
WELL008S-RES5,5/31/1991,0,0,0,,31
WELL008L-RES2,6/30/1991,4992.3,1322228.915,23767.5,,30
WELL008S-RES5,6/30/1991,0,0,0,,30
WELL008L-RES2,7/31/1991,6382.8,1302833.917,37416.2,,31
WELL008S-RES5,7/31/1991,0,0,0,,31
WELL008L-RES2,8/31/1991,7489.9,1192216.743,31236,,31
WELL008S-RES5,8/31/1991,0,0,0,,31
WELL008L-RES2,9/30/1991,6104.8,681897.335,21564.6,,30
WELL008S-RES5,9/30/1991,0,0,0,,30
WELL008L-RES2,10/31/1991,7387,1016637.626,31392.1,,31
WELL008S-RES5,10/31/1991,0,0,0,,31
WELL008L-RES2,11/30/1991,7570.7,1388628.178,32123.9,,30
WELL008S-RES5,11/30/1991,0,0,0,,30
WELL008L-RES2,12/31/1991,6537.4,3319186.22,31437.2,,31
WELL008S-RES5,12/31/1991,0,0,0,,31
WELL008L-RES2,1/31/1992,6286,1623374.046,31831.4,,31
WELL008S-RES5,1/31/1992,0,0,0,,31
WELL008L-RES2,2/28/1992,4770.9,1522366.083,26113.2,,28
WELL008S-RES5,2/28/1992,0,0,0,,28
WELL008L-RES2,3/31/1992,5977.4,1588451.043,31964.2,,31
WELL008S-RES5,3/31/1992,0,0,0,,31
WELL008L-RES2,4/30/1992,5711.8,1158988.859,26467.4,,30
WELL008S-RES5,4/30/1992,0,0,0,,30
WELL008L-RES2,5/31/1992,6271.8,1884426.058,17069.6,,31
WELL008S-RES5,5/31/1992,0,0,0,,31
WELL008L-RES2,6/30/1992,5846.2,2120715.191,15436.3,,30
WELL008S-RES5,6/30/1992,0,0,0,,30
WELL008L-RES2,7/31/1992,4717.4,1997049.124,17342.8,,31
WELL008S-RES5,7/31/1992,0,0,0,,31
WELL008L-RES2,8/31/1992,3066.2,1004510.455,19905.4,,31
WELL008S-RES5,8/31/1992,0,0,0,,31
WELL008L-RES2,9/30/1992,3428.5,1102096.394,22462.5,,30
WELL008S-RES5,9/30/1992,0,0,0,,30
WELL008L-RES2,10/31/1992,3297.2,632269.1655,20560.5,,31
WELL008S-RES5,10/31/1992,0,0,0,,31
WELL008L-RES2,11/30/1992,3037.8,594807.0135,18805.2,,30
WELL008S-RES5,11/30/1992,0,0,0,,30
WELL008L-RES2,12/31/1992,3157.817835,781104.233,18324.6,,31
WELL008S-RES5,12/31/1992,0,0,0,,31
WELL008L-RES2,1/31/1993,1770.1,482120.38,11017.3,,31
WELL008S-RES5,1/31/1993,0,0,0,,31
WELL008L-RES2,2/28/1993,2056,1195218.518,16180.5,,28
WELL008S-RES5,2/28/1993,185.1,98193.3575,91.8,,28
WELL008L-RES2,3/31/1993,3679.8,747643.2705,17625.7,,31
WELL008S-RES5,3/31/1993,0,0,0,,31
WELL008L-RES2,4/30/1993,2396.1,760752.1985,14230.1,,30
WELL008S-RES5,4/30/1993,0,0,0,,30
WELL008L-RES2,5/31/1993,394.0488026,883556.5795,725.5,,31
WELL008S-RES5,5/31/1993,0,0,0,,31
WELL008L-RES2,6/30/1993,0,0,0,,30
WELL008S-RES5,6/30/1993,0,0,0,,30
WELL008L-RES2,7/31/1993,0,0,0,,31
WELL008S-RES5,7/31/1993,0,0,0,,31
WELL008L-RES2,8/31/1993,826.4,455761.264,2905.7,,31
WELL008S-RES5,8/31/1993,0,0,0,,31
WELL008L-RES2,9/30/1993,4031.5,996066.638,17219,,30
WELL008S-RES5,9/30/1993,0,0,0,,30
WELL008L-RES2,10/31/1993,3175,1076309.381,15567.5,,31
WELL008S-RES5,10/31/1993,0,0,0,,31
WELL008L-RES2,11/30/1993,3311.4,1628367.587,19166.9,,30
WELL008S-RES5,11/30/1993,0,0,0,,30
WELL008L-RES2,12/31/1993,3568.9,2132697.571,21064.3,,31
WELL008S-RES5,12/31/1993,0,0,0,,31
WELL008L-RES2,1/31/1994,4856,4256771.218,19618.9,,31
WELL008S-RES5,1/31/1994,0,0,0,,31
